frame_id,timestamp,face_found,ear,ear_left,ear_right,mar,yaw,pitch,roll,nose_offset_x,nose_offset_y,face_ratio,blink_left,blink_right,blink,jaw_open,mouth_close,face_scale,phone_conf,phone_x,phone_y,phone_w,phone_h,phone_fresh
14,0.7,1,0.38441,0.4338,0.33502,0.00722,-27.15477,-13.83387,22.18016,-0.2566,0.44603,1.36913,0.06523,0.05878,0.062,0.00014,0.0,62.39571,0.0,0.0,0.0,0.0,0.0,0
15,0.75,1,0.38544,0.43355,0.33733,0.00983,-27.33066,-14.42385,21.81162,-0.27116,0.43239,1.36866,0.05471,0.07185,0.06328,0.00013,0.0,62.60376,0.0,0.0,0.0,0.0,0.0,1
16,0.8,1,0.3935,0.44807,0.33893,0.00764,-27.29437,-14.81492,21.94992,-0.27429,0.43072,1.37096,0.05377,0.06682,0.06029,0.00022,1e-05,61.68658,0.0,0.0,0.0,0.0,0.0,0
17,0.85,1,0.39901,0.45487,0.34315,0.00695,-27.10417,-15.17458,21.80063,-0.27663,0.42652,1.36871,0.04628,0.0646,0.05544,0.00022,1e-05,62.0635,0.0,0.0,0.0,0.0,0.0,0
18,0.9,1,0.38675,0.43498,0.33852,0.00757,-26.29752,-14.60148,21.29137,-0.26716,0.43049,1.34744,0.04814,0.05664,0.05239,0.00032,1e-05,62.39633,0.0,0.0,0.0,0.0,0.0,0
19,0.95,1,0.38617,0.4467,0.32564,0.00775,-24.65489,-14.27754,20.64947,-0.26354,0.42845,1.30723,0.04543,0.03184,0.03864,0.00041,2e-05,63.35515,0.0,0.0,0.0,0.0,0.0,0
20,1.0,1,0.37229,0.43704,0.30753,0.00753,-23.37204,-13.85587,20.32998,-0.2388,0.41655,1.29788,0.05093,0.0234,0.03717,0.00046,2e-05,65.66061,0.0,0.0,0.0,0.0,0.0,1
21,1.05,1,0.36112,0.41415,0.30809,0.00765,-21.87715,-13.54806,19.90778,-0.20753,0.40553,1.2774,0.04289,0.02243,0.03266,0.00064,4e-05,67.18488,0.0,0.0,0.0,0.0,0.0,0
22,1.1,1,0.34823,0.37892,0.31754,0.00908,-20.44157,-12.18528,18.99813,-0.17727,0.4023,1.2684,0.03671,0.01837,0.02754,0.00073,5e-05,69.1817,0.0,0.0,0.0,0.0,0.0,0
23,1.15,1,0.35038,0.37729,0.32347,0.0086,-18.80055,-8.65475,17.60822,-0.14094,0.41912,1.25667,0.03212,0.01405,0.02309,0.00057,5e-05,69.95602,0.0,0.0,0.0,0.0,0.0,0
24,1.2,1,0.24953,0.26757,0.23149,0.00566,-13.38664,-1.22567,14.81079,-0.06844,0.45435,1.24936,0.20175,0.15354,0.17765,0.00098,0.0001,69.29577,0.0,0.0,0.0,0.0,0.0,0
25,1.25,1,0.13913,0.15867,0.11959,0.00429,-11.08036,3.30772,14.11491,-0.02022,0.47904,1.23924,0.4369,0.33526,0.38608,0.00116,0.00013,70.59613,0.0,0.0,0.0,0.0,0.0,1
26,1.3,1,0.05278,0.06181,0.04375,0.00628,-6.26767,10.47807,12.93891,0.04734,0.47898,1.19851,0.67566,0.47918,0.57742,0.00298,0.00048,74.5311,0.0,0.0,0.0,0.0,0.0,0
27,1.35,1,0.07217,0.07587,0.06848,0.00608,-4.42079,12.51405,12.2579,0.05186,0.47781,1.17748,0.60895,0.47715,0.54305,0.00516,0.00106,74.72576,0.0,0.0,0.0,0.0,0.0,0
28,1.4,1,0.07873,0.077,0.08046,0.00517,-0.95621,15.0912,11.07424,0.08136,0.47609,1.17117,0.54719,0.49036,0.51878,0.00615,0.00216,75.31059,0.0,0.0,0.0,0.0,0.0,0
29,1.45,1,0.05491,0.05851,0.05131,0.00298,0.60517,15.80206,10.31674,0.0884,0.47894,1.15507,0.64301,0.50756,0.57528,0.00336,0.00127,75.83586,0.0,0.0,0.0,0.0,0.0,0
30,1.5,1,0.08456,0.08523,0.08388,0.00465,3.3605,15.90874,10.00051,0.111,0.48043,1.14671,0.5432,0.46071,0.50196,0.00448,0.00187,74.87349,0.0,0.0,0.0,0.0,0.0,1
31,1.55,1,0.08618,0.10083,0.07153,0.0051,4.36406,15.42177,9.87823,0.11572,0.47149,1.1629,0.52084,0.51383,0.51734,0.00617,0.00282,74.65868,0.0,0.0,0.0,0.0,0.0,0
32,1.6,1,0.06692,0.06711,0.06673,0.0079,7.15863,13.81605,9.11741,0.13866,0.47618,1.16045,0.55467,0.53183,0.54325,0.00362,0.00134,71.79078,0.0,0.0,0.0,0.0,0.0,0
33,1.65,1,0.06439,0.06233,0.06645,0.00683,8.68094,12.85633,9.12863,0.14194,0.46062,1.17218,0.55136,0.54819,0.54978,0.00265,0.00093,72.9322,0.0,0.0,0.0,0.0,0.0,0
34,1.7,1,0.06876,0.07249,0.06503,0.00395,10.27975,10.78658,8.89188,0.14965,0.45204,1.17599,0.51866,0.51504,0.51685,0.00325,0.00091,72.05227,0.0,0.0,0.0,0.0,0.0,0
35,1.75,1,0.05536,0.06086,0.04986,0.00292,11.58264,8.52249,8.98508,0.16156,0.44981,1.19538,0.56678,0.53337,0.55007,0.00357,0.00129,69.39809,0.0,0.0,0.0,0.0,0.0,1
36,1.8,1,0.14203,0.14892,0.13513,0.00213,11.29345,7.11745,8.66829,0.15571,0.45235,1.19648,0.39389,0.32929,0.36159,0.00481,0.0012,68.64009,0.0,0.0,0.0,0.0,0.0,0
37,1.85,1,0.25012,0.25484,0.2454,0.00695,11.08437,6.52507,8.84904,0.15962,0.46905,1.20873,0.2115,0.14254,0.17702,0.00349,0.00103,67.23859,0.0,0.0,0.0,0.0,0.0,0
38,1.9,1,0.32054,0.31451,0.32657,0.01469,8.43434,5.79341,8.294,0.11954,0.46528,1.20679,0.06977,0.04103,0.0554,0.00212,0.00057,69.27209,0.0,0.0,0.0,0.0,0.0,0
39,1.95,1,0.32876,0.32222,0.3353,0.02463,6.56048,5.02352,7.87015,0.09566,0.45066,1.20903,0.05082,0.03432,0.04257,0.00209,0.00048,71.10397,0.0,0.0,0.0,0.0,0.0,0
40,2.0,1,0.33627,0.33366,0.33889,0.06599,2.56766,4.50814,7.05336,0.06963,0.45701,1.22206,0.04283,0.02614,0.03448,0.00638,0.00091,71.18785,0.63713,350.0,188.0,28.0,63.0,1
41,2.05,1,0.34504,0.34709,0.343,0.09499,0.23669,4.20884,6.19191,0.06989,0.46542,1.21132,0.04364,0.01904,0.03134,0.01899,0.00187,70.93306,0.63713,350.0,188.0,28.0,63.0,0
42,2.1,1,0.34424,0.3416,0.34688,0.0837,-0.41241,3.9242,5.78698,0.05522,0.4615,1.21087,0.03954,0.02643,0.03298,0.01246,0.00156,71.49911,0.63713,350.0,188.0,28.0,63.0,0
43,2.15,1,0.3464,0.34699,0.34581,0.08175,-1.3493,3.32404,5.32041,0.03351,0.44893,1.21884,0.03806,0.02004,0.02905,0.01282,0.00133,71.46088,0.63713,350.0,188.0,28.0,63.0,0
44,2.2,1,0.34632,0.34734,0.34531,0.08949,-2.06451,2.59719,5.24945,0.00786,0.44261,1.21466,0.03134,0.01594,0.02364,0.01341,0.00103,71.1853,0.63713,350.0,188.0,28.0,63.0,0
45,2.25,1,0.33743,0.35096,0.3239,0.08559,-3.14491,2.60395,5.58829,-0.01173,0.44766,1.22006,0.04264,0.0168,0.02972,0.01011,0.00051,70.68924,0.78108,310.0,169.0,33.0,71.0,1
46,2.3,1,0.33724,0.34964,0.32484,0.08133,-3.84961,2.18733,6.14098,-0.01781,0.44878,1.2256,0.03559,0.01887,0.02723,0.00897,0.00048,70.93882,0.78108,310.0,169.0,33.0,71.0,0
47,2.35,1,0.34105,0.37213,0.30996,0.09426,-5.02402,2.29044,7.68097,-0.01232,0.46468,1.22765,0.04482,0.01173,0.02827,0.01248,0.00055,70.27996,0.78108,310.0,169.0,33.0,71.0,0
48,2.4,1,0.33486,0.34785,0.32187,0.07516,-5.31316,2.7355,8.63246,-0.01447,0.46401,1.20985,0.03079,0.02684,0.02881,0.00743,0.00037,70.46697,0.78108,310.0,169.0,33.0,71.0,0
49,2.45,1,0.33129,0.34709,0.31549,0.06447,-5.80613,3.45604,9.62902,-0.01357,0.48075,1.20955,0.03728,0.0257,0.03149,0.00408,0.0003,70.24064,0.78108,310.0,169.0,33.0,71.0,0
50,2.5,1,0.3421,0.35493,0.32928,0.08102,-5.55902,4.04054,9.68419,-0.01072,0.47937,1.19862,0.02687,0.01958,0.02322,0.00675,0.00042,70.70187,0.62574,291.0,175.0,27.0,59.0,1
51,2.55,1,0.33124,0.34486,0.31763,0.10345,-5.93064,4.29459,10.30164,-0.01002,0.4968,1.21615,0.03528,0.03075,0.03302,0.01058,0.0005,69.76108,0.62574,291.0,175.0,27.0,59.0,0
52,2.6,1,0.34888,0.36863,0.32914,0.09135,-7.05898,4.41444,10.09421,-0.03873,0.4946,1.20755,0.02742,0.01765,0.02253,0.00592,0.0003,70.96559,0.62574,291.0,175.0,27.0,59.0,0
53,2.65,1,0.34592,0.3672,0.32464,0.07869,-7.45078,4.42134,10.2856,-0.02869,0.49156,1.21606,0.02647,0.01552,0.02099,0.00384,0.00023,71.07262,0.62574,291.0,175.0,27.0,59.0,0
54,2.7,1,0.35248,0.37425,0.33071,0.0764,-8.42846,4.03962,10.00479,-0.04905,0.4947,1.21166,0.02359,0.0146,0.01909,0.00376,0.0002,71.12477,0.62574,291.0,175.0,27.0,59.0,0
55,2.75,1,0.35217,0.37086,0.33347,0.06776,-8.53849,3.77888,9.6204,-0.04528,0.49445,1.21108,0.02514,0.01514,0.02014,0.00264,0.00016,71.11985,0.58166,285.0,173.0,23.0,59.0,1
56,2.8,1,0.354,0.37455,0.33345,0.07167,-9.08628,4.09913,8.96809,-0.05645,0.49382,1.21185,0.02259,0.01191,0.01725,0.00241,0.00012,71.09198,0.58166,285.0,173.0,23.0,59.0,0
57,2.85,1,0.355,0.37255,0.33745,0.05962,-9.12885,4.76323,7.32924,-0.06409,0.50578,1.20597,0.02209,0.01226,0.01717,0.00192,0.0001,71.148,0.58166,285.0,173.0,23.0,59.0,0
58,2.9,1,0.36022,0.38534,0.3351,0.03582,-9.25836,4.48979,6.34966,-0.06117,0.50793,1.21475,0.02978,0.0136,0.02169,0.00217,0.00021,70.776,0.58166,285.0,173.0,23.0,59.0,0
59,2.95,1,0.37161,0.38935,0.35388,0.0408,-8.92108,4.41365,3.96465,-0.08826,0.49158,1.22274,0.01698,0.01111,0.01405,0.00115,0.0001,71.34077,0.58166,285.0,173.0,23.0,59.0,0
60,3.0,1,0.37532,0.39392,0.35673,0.04975,-9.23483,4.28618,3.50508,-0.0992,0.49395,1.20246,0.01393,0.00809,0.01101,0.00123,7e-05,71.50184,0.55543,295.0,173.0,24.0,57.0,1
61,3.05,1,0.39104,0.41059,0.37149,0.04643,-9.22887,3.59064,2.79795,-0.09825,0.48607,1.22139,0.00962,0.00627,0.00795,0.00177,0.00013,71.45589,0.55543,295.0,173.0,24.0,57.0,0
62,3.1,1,0.38056,0.40071,0.36041,0.03856,-9.15687,3.35775,2.39039,-0.10233,0.49227,1.21241,0.01383,0.00749,0.01066,0.00132,0.0001,70.88923,0.55543,295.0,173.0,24.0,57.0,0
63,3.15,1,0.37389,0.39037,0.35741,0.04026,-8.95639,2.94346,2.17024,-0.09413,0.48872,1.21872,0.01867,0.00971,0.01419,0.00176,0.00016,70.05499,0.55543,295.0,173.0,24.0,57.0,0
64,3.2,1,0.36048,0.37411,0.34685,0.03809,-8.61655,2.77998,1.68378,-0.09377,0.48464,1.21043,0.02236,0.01263,0.01749,0.00146,0.00013,70.01935,0.55543,295.0,173.0,24.0,57.0,0
65,3.25,1,0.3696,0.38067,0.35853,0.092,-7.69328,2.66999,1.14502,-0.08522,0.4783,1.22461,0.01954,0.01215,0.01584,0.00515,0.00023,70.53937,0.64866,310.0,173.0,26.0,61.0,1
66,3.3,1,0.36679,0.38378,0.3498,0.10888,-7.84037,2.17852,1.29116,-0.09778,0.47209,1.22619,0.02123,0.01314,0.01719,0.00906,0.00032,70.48607,0.64866,310.0,173.0,26.0,61.0,0
67,3.35,1,0.36211,0.37652,0.3477,0.01729,-7.69865,1.27705,1.10036,-0.10271,0.46281,1.22537,0.03357,0.01765,0.02561,0.00293,0.00021,70.12346,0.64866,310.0,173.0,26.0,61.0,0
68,3.4,1,0.35555,0.36484,0.34626,0.00862,-7.97711,1.48765,1.12976,-0.10661,0.45791,1.22732,0.03512,0.024,0.02956,0.00196,0.00015,70.66371,0.64866,310.0,173.0,26.0,61.0,0
69,3.45,1,0.35908,0.36548,0.35268,0.03199,-7.85573,1.09114,1.30391,-0.09671,0.46078,1.23799,0.02784,0.02211,0.02497,0.00204,0.00017,70.07168,0.64866,310.0,173.0,26.0,61.0,0
70,3.5,1,0.36092,0.368,0.35384,0.01862,-7.91142,1.15392,1.03663,-0.09691,0.46012,1.23002,0.02536,0.01817,0.02176,0.00178,0.00016,70.01986,0.35841,316.0,170.0,25.0,64.0,1
71,3.55,1,0.35891,0.36436,0.35345,0.04631,-8.04753,1.1532,0.77353,-0.10123,0.4521,1.23563,0.02496,0.01464,0.0198,0.00237,0.0002,70.16056,0.35841,316.0,170.0,25.0,64.0,0
72,3.6,1,0.37051,0.37582,0.36521,0.05268,-7.52294,1.53064,0.75547,-0.08939,0.45062,1.23706,0.02139,0.01113,0.01626,0.00231,0.00018,70.46946,0.35841,316.0,170.0,25.0,64.0,0
73,3.65,1,0.36509,0.3698,0.36039,0.05584,-7.6619,1.75661,0.51276,-0.09626,0.45083,1.23053,0.02381,0.01334,0.01858,0.002,0.00014,70.69153,0.35841,316.0,170.0,25.0,64.0,0
74,3.7,1,0.36254,0.36434,0.36074,0.04666,-7.40091,1.82721,0.38087,-0.09605,0.44835,1.2249,0.02233,0.01475,0.01854,0.00123,0.0001,70.62981,0.35841,316.0,170.0,25.0,64.0,0
75,3.75,1,0.36234,0.36299,0.36169,0.06153,-6.7913,0.90765,0.52547,-0.08531,0.44977,1.22986,0.0245,0.02141,0.02296,0.00177,0.00013,69.70884,0.26184,317.0,169.0,26.0,63.0,1
76,3.8,1,0.36412,0.36613,0.36211,0.06776,-6.77422,1.07187,0.39955,-0.08895,0.44633,1.22592,0.02286,0.01712,0.01999,0.00161,0.0001,70.1253,0.26184,317.0,169.0,26.0,63.0,0
77,3.85,1,0.35981,0.35907,0.36055,0.0748,-6.57906,0.83996,0.19161,-0.08954,0.441,1.22083,0.02147,0.01592,0.0187,0.00182,0.0001,70.31707,0.26184,317.0,169.0,26.0,63.0,0
78,3.9,1,0.36139,0.36054,0.36225,0.0655,-6.57406,0.8647,0.22592,-0.08889,0.44311,1.21809,0.02122,0.01667,0.01894,0.00141,9e-05,70.14047,0.26184,317.0,169.0,26.0,63.0,0
79,3.95,1,0.36344,0.36295,0.36392,0.06704,-6.23268,0.69567,0.33418,-0.0817,0.44009,1.21694,0.01931,0.01603,0.01767,0.00116,7e-05,70.16992,0.26184,317.0,169.0,26.0,63.0,0
80,4.0,1,0.35965,0.36215,0.35715,0.05814,-6.40189,0.67194,0.47004,-0.08516,0.44073,1.22336,0.02188,0.01631,0.0191,0.00093,7e-05,69.97775,0.11112,318.0,168.0,24.0,64.0,1
81,4.05,1,0.36223,0.36486,0.3596,0.07229,-6.5643,0.57111,0.29007,-0.09357,0.44138,1.22302,0.02242,0.01728,0.01985,0.00144,9e-05,69.87569,0.11112,318.0,168.0,24.0,64.0,0
82,4.1,1,0.35901,0.3588,0.35922,0.08153,-6.23102,0.2885,0.17232,-0.08945,0.43366,1.21614,0.02195,0.01758,0.01976,0.00261,0.00013,69.69432,0.11112,318.0,168.0,24.0,64.0,0
83,4.15,1,0.35897,0.35921,0.35872,0.09684,-6.31159,0.34941,-0.08466,-0.09422,0.4325,1.21246,0.02208,0.01726,0.01967,0.00334,0.00013,69.77126,0.11112,318.0,168.0,24.0,64.0,0
84,4.2,1,0.35102,0.34679,0.35526,0.10671,-6.16003,0.28463,-0.2373,-0.08926,0.42984,1.20929,0.02212,0.01936,0.02074,0.00413,0.00014,69.72234,0.11112,318.0,168.0,24.0,64.0,0
85,4.25,1,0.34984,0.3457,0.35397,0.10684,-5.98589,0.33743,-0.2631,-0.08834,0.42662,1.20949,0.02258,0.02242,0.0225,0.00422,0.00015,69.70931,0.46778,319.0,169.0,27.0,65.0,1
86,4.3,1,0.34444,0.33606,0.35281,0.11766,-5.91354,0.25779,-0.48996,-0.08616,0.42672,1.21052,0.02368,0.02732,0.0255,0.00491,0.00018,69.40837,0.46778,319.0,169.0,27.0,65.0,0
87,4.35,1,0.35089,0.34549,0.35629,0.1185,-5.84175,0.37391,-0.42268,-0.0833,0.43211,1.217,0.02471,0.02917,0.02694,0.00506,0.00021,68.95927,0.46778,319.0,169.0,27.0,65.0,0
88,4.4,1,0.34386,0.3425,0.34523,0.12637,-6.14254,0.69888,-0.63548,-0.09527,0.42799,1.21229,0.03082,0.02663,0.02872,0.00391,0.00014,69.7036,0.46778,319.0,169.0,27.0,65.0,0
89,4.45,1,0.3401,0.3385,0.34171,0.1366,-5.74303,0.18371,-0.58893,-0.08739,0.41765,1.21372,0.02988,0.02637,0.02813,0.00664,0.00023,69.14736,0.46778,319.0,169.0,27.0,65.0,0
90,4.5,1,0.35147,0.35434,0.34859,0.14214,-5.8438,0.18497,-1.08997,-0.09696,0.42331,1.21337,0.0255,0.02164,0.02357,0.00794,0.00027,69.01407,0.52017,322.0,168.0,28.0,67.0,1
91,4.55,1,0.34474,0.34661,0.34287,0.1485,-5.67267,-0.27434,-1.29445,-0.09354,0.42334,1.20588,0.02608,0.02959,0.02783,0.00934,0.00032,68.63268,0.52017,322.0,168.0,28.0,67.0,0
92,4.6,1,0.34396,0.3479,0.34002,0.14904,-5.7438,-0.41525,-1.66284,-0.09388,0.42303,1.22229,0.02567,0.02621,0.02594,0.01116,0.00039,68.52776,0.52017,322.0,168.0,28.0,67.0,0
93,4.65,1,0.3434,0.34606,0.34075,0.15726,-5.68524,-0.49997,-1.9991,-0.09421,0.42073,1.21496,0.02553,0.02536,0.02544,0.01222,0.00043,68.63381,0.52017,322.0,168.0,28.0,67.0,0
94,4.7,1,0.34878,0.35365,0.34391,0.15619,-5.22289,-0.42917,-2.53797,-0.08709,0.41724,1.20755,0.02264,0.02085,0.02175,0.00893,0.00034,69.37272,0.52017,322.0,168.0,28.0,67.0,0
95,4.75,1,0.34684,0.34967,0.344,0.15765,-5.15089,-0.44752,-2.72994,-0.08807,0.41843,1.20873,0.02288,0.02604,0.02446,0.00967,0.00042,68.92247,0.80567,326.0,170.0,27.0,69.0,1
96,4.8,1,0.3406,0.34253,0.33866,0.15624,-4.64523,-0.2678,-3.28856,-0.08115,0.4166,1.21838,0.02727,0.02856,0.02791,0.0102,0.00048,68.66585,0.80567,326.0,170.0,27.0,69.0,0
97,4.85,1,0.32325,0.33968,0.30682,0.15408,-4.72027,-0.50134,-3.50955,-0.09327,0.41032,1.20079,0.04671,0.03204,0.03938,0.01065,0.00047,69.13848,0.80567,326.0,170.0,27.0,69.0,0
98,4.9,1,0.30784,0.31912,0.29656,0.15455,-3.39075,-1.55625,-4.72447,-0.08507,0.40211,1.20459,0.0577,0.06405,0.06088,0.01633,0.00073,69.12051,0.80567,326.0,170.0,27.0,69.0,0
99,4.95,1,0.29865,0.30284,0.29447,0.14936,-2.53427,-2.08676,-5.6617,-0.08245,0.39806,1.21453,0.05596,0.08453,0.07025,0.01814,0.00087,68.67177,0.80567,326.0,170.0,27.0,69.0,0
100,5.0,1,0.29445,0.29093,0.29796,0.15316,-0.41645,-1.63842,-7.05778,-0.06383,0.40161,1.22988,0.05717,0.09566,0.07641,0.02219,0.00146,68.10767,0.81017,333.0,174.0,40.0,67.0,1
101,5.05,1,0.28672,0.2877,0.28574,0.15006,0.65346,-1.80516,-7.92132,-0.06462,0.39368,1.22202,0.0687,0.08181,0.07525,0.01687,0.00109,68.71997,0.81017,333.0,174.0,40.0,67.0,0
102,5.1,1,0.29561,0.29327,0.29795,0.14935,1.9521,-2.54736,-9.46454,-0.06038,0.38985,1.22291,0.0677,0.08553,0.07662,0.01721,0.00105,68.51266,0.81017,333.0,174.0,40.0,67.0,0
103,5.15,1,0.29817,0.29453,0.30181,0.14737,2.76966,-1.71877,-10.42667,-0.06043,0.39407,1.23087,0.06239,0.08175,0.07207,0.01601,0.00108,67.96447,0.81017,333.0,174.0,40.0,67.0,0
104,5.2,1,0.32069,0.31277,0.3286,0.1474,3.81072,-2.24533,-11.42699,-0.05235,0.39572,1.24386,0.0397,0.06242,0.05106,0.01668,0.00115,67.63819,0.81017,333.0,174.0,40.0,67.0,0
105,5.25,1,0.32025,0.31317,0.32732,0.15064,3.86363,-1.81937,-11.78818,-0.05131,0.39245,1.23055,0.03573,0.05292,0.04433,0.01746,0.00104,68.08149,0.75081,354.0,176.0,33.0,66.0,1
106,5.3,1,0.32639,0.32003,0.33276,0.15085,4.3327,-1.84109,-12.04697,-0.04517,0.39179,1.23052,0.02869,0.04318,0.03594,0.01611,0.00089,68.5634,0.75081,354.0,176.0,33.0,66.0,0
107,5.35,1,0.32482,0.3195,0.33015,0.16243,4.69672,-1.78356,-12.59967,-0.04942,0.39483,1.23258,0.02917,0.04181,0.03549,0.02916,0.00141,68.19332,0.75081,354.0,176.0,33.0,66.0,0
108,5.4,1,0.32561,0.31808,0.33314,0.15927,4.7574,-1.61581,-12.70489,-0.04634,0.39709,1.2331,0.03293,0.0396,0.03626,0.01604,0.00092,68.74608,0.75081,354.0,176.0,33.0,66.0,0
109,5.45,1,0.32372,0.31575,0.33168,0.15895,4.6282,-1.35442,-12.76936,-0.05636,0.4047,1.23117,0.03306,0.03693,0.035,0.01801,0.00102,67.78144,0.75081,354.0,176.0,33.0,66.0,0
110,5.5,1,0.33529,0.32874,0.34183,0.15553,4.9758,-1.0702,-12.59098,-0.04371,0.41202,1.23023,0.02807,0.02264,0.02536,0.01627,0.00106,67.25734,0.72724,344.0,181.0,51.0,62.0,1
111,5.55,1,0.33049,0.32463,0.33636,0.1574,5.00855,-0.65306,-12.42897,-0.03839,0.41224,1.22575,0.02845,0.02791,0.02818,0.01622,0.00101,67.90693,0.72724,344.0,181.0,51.0,62.0,0
112,5.6,1,0.33142,0.32827,0.33456,0.152,4.94143,-0.24885,-12.0075,-0.03775,0.41431,1.23108,0.03257,0.02396,0.02826,0.01386,0.00111,68.27167,0.72724,344.0,181.0,51.0,62.0,0
113,5.65,1,0.32768,0.32889,0.32647,0.15401,4.89818,-0.31923,-11.68814,-0.03721,0.41859,1.23109,0.04802,0.02157,0.03479,0.01309,0.00109,68.19103,0.72724,344.0,181.0,51.0,62.0,0
114,5.7,1,0.33142,0.3316,0.33124,0.16127,4.80029,-0.28746,-11.67151,-0.04008,0.41956,1.23666,0.05273,0.02192,0.03732,0.0169,0.00126,68.16972,0.72724,344.0,181.0,51.0,62.0,0
115,5.75,1,0.34062,0.33524,0.34599,0.16421,4.89125,-0.06948,-11.44613,-0.03745,0.42263,1.24377,0.0446,0.01967,0.03213,0.01384,0.00103,68.29676,0.82606,344.0,180.0,50.0,62.0,1
116,5.8,1,0.34374,0.33992,0.34755,0.17552,4.48236,-0.63828,-10.46238,-0.03842,0.42456,1.23704,0.04659,0.01495,0.03077,0.01729,0.00134,67.97743,0.82606,344.0,180.0,50.0,62.0,0
117,5.85,1,0.3457,0.34353,0.34788,0.17752,4.68505,-0.7344,-10.13377,-0.02609,0.4237,1.24717,0.04528,0.01603,0.03065,0.02097,0.00155,68.36632,0.82606,344.0,180.0,50.0,62.0,0
118,5.9,1,0.34575,0.34012,0.35138,0.16962,4.43608,-0.94755,-9.40144,-0.02013,0.41843,1.24867,0.03601,0.01199,0.024,0.01101,0.00084,69.51747,0.82606,344.0,180.0,50.0,62.0,0
119,5.95,1,0.35653,0.35432,0.35875,0.17125,4.30188,-1.30789,-9.46582,-0.02282,0.41227,1.25073,0.03324,0.00962,0.02143,0.01511,0.00112,69.09493,0.82606,344.0,180.0,50.0,62.0,0
120,6.0,1,0.36307,0.36224,0.3639,0.17198,4.00176,-1.2361,-8.87369,-0.0212,0.41635,1.25491,0.03059,0.00801,0.0193,0.01404,0.00117,69.21226,0.73048,351.0,175.0,35.0,65.0,1
