frame_id,timestamp,face_found,ear,ear_left,ear_right,mar,yaw,pitch,roll,nose_offset_x,nose_offset_y,face_ratio,blink_left,blink_right,blink,jaw_open,mouth_close,face_scale,phone_conf,phone_x,phone_y,phone_w,phone_h,phone_fresh
123,6.15,1,0.03826,0.04119,0.03533,0.01513,5.498,16.26155,0.84613,0.0702,0.48957,1.13945,0.64459,0.67843,0.66151,0.00268,0.0012,84.6437,0.1483,209.0,181.0,22.0,54.0,0
124,6.2,1,0.03912,0.03982,0.03843,0.00221,5.58869,16.3712,0.83115,0.07185,0.49402,1.13841,0.61931,0.67661,0.64796,0.00219,0.00133,84.10039,0.1483,209.0,181.0,22.0,54.0,0
125,6.25,1,0.03872,0.04092,0.03653,0.00357,5.85142,16.46659,0.60027,0.07381,0.50131,1.14772,0.62817,0.66713,0.64765,0.00224,0.00157,83.89974,0.0,0.0,0.0,0.0,0.0,1
126,6.3,1,0.03636,0.03931,0.03342,0.00161,6.50273,15.99552,0.19438,0.07378,0.49931,1.15655,0.63433,0.67488,0.6546,0.00231,0.00155,83.22237,0.0,0.0,0.0,0.0,0.0,0
127,6.35,1,0.03884,0.04432,0.03335,0.00288,8.14831,14.72861,-0.95725,0.08056,0.49708,1.17588,0.63462,0.65357,0.64409,0.00244,0.00165,82.02159,0.0,0.0,0.0,0.0,0.0,0
128,6.4,1,0.03537,0.03786,0.03288,0.00412,8.94834,14.00438,-1.86844,0.07963,0.49401,1.19799,0.65677,0.70111,0.67894,0.00218,0.00148,81.38533,0.0,0.0,0.0,0.0,0.0,0
129,6.45,1,0.06228,0.06899,0.05556,0.00375,9.9728,10.75666,-3.26024,0.07838,0.4858,1.22584,0.64282,0.64418,0.6435,0.00154,0.0009,79.47473,0.0,0.0,0.0,0.0,0.0,0
130,6.5,1,0.05175,0.05945,0.04406,0.00446,9.89158,8.34951,-3.56669,0.07519,0.47156,1.23996,0.68273,0.67267,0.6777,0.00115,0.00059,79.38103,0.0,0.0,0.0,0.0,0.0,1
131,6.55,1,0.02464,0.02697,0.0223,0.00533,8.14518,2.47705,-2.92495,0.07773,0.42108,1.25551,0.72389,0.73431,0.7291,0.00101,0.00046,80.05867,0.0,0.0,0.0,0.0,0.0,0
132,6.6,1,0.01663,0.02486,0.0084,0.00373,8.05009,-0.27869,-2.24615,0.08387,0.4025,1.26755,0.76075,0.73732,0.74903,0.00077,0.00033,80.78628,0.0,0.0,0.0,0.0,0.0,0
133,6.65,1,0.21147,0.20592,0.21702,0.00436,6.76104,-4.78491,-0.5284,0.07918,0.38767,1.25071,0.33882,0.29718,0.318,0.0005,0.00013,76.82443,0.0,0.0,0.0,0.0,0.0,0
134,6.7,1,0.2664,0.26516,0.26763,0.00256,5.36403,-6.73849,0.72802,0.07404,0.37478,1.25421,0.19586,0.11941,0.15764,0.00068,0.00021,77.49516,0.0,0.0,0.0,0.0,0.0,0
135,6.75,1,0.2828,0.28044,0.28515,0.0023,1.71642,-8.90117,2.0865,0.03876,0.34689,1.23403,0.16638,0.08765,0.12702,0.00033,6e-05,78.02946,0.0,0.0,0.0,0.0,0.0,1
136,6.8,1,0.29235,0.29423,0.29048,0.00347,0.15549,-10.17997,3.05301,0.01872,0.34064,1.23475,0.14981,0.08848,0.11915,0.00024,5e-05,76.78271,0.0,0.0,0.0,0.0,0.0,0
137,6.85,1,0.27481,0.27758,0.27205,0.00252,-2.21684,-12.32075,4.70116,0.00095,0.31614,1.21976,0.19304,0.13033,0.16168,0.00018,3e-05,76.80453,0.0,0.0,0.0,0.0,0.0,0
138,6.9,1,0.2763,0.2822,0.27039,0.00296,-3.28398,-13.36778,5.55892,-0.01613,0.30179,1.21048,0.17945,0.13243,0.15594,0.00013,2e-05,76.4799,0.0,0.0,0.0,0.0,0.0,0
139,6.95,1,0.28344,0.28402,0.28285,0.17143,-4.65143,-13.8491,6.55878,-0.032,0.28989,1.23627,0.13473,0.12895,0.13184,0.00473,0.00013,75.20728,0.0,0.0,0.0,0.0,0.0,0
140,7.0,1,0.28078,0.28498,0.27659,0.19065,-4.65446,-13.36049,6.84895,-0.02976,0.29559,1.23809,0.13135,0.11118,0.12127,0.00544,0.00014,75.79274,0.0,0.0,0.0,0.0,0.0,1
141,7.05,1,0.28367,0.28408,0.28325,0.20871,-5.11643,-12.18712,7.45631,-0.02976,0.31445,1.25877,0.12462,0.10048,0.11255,0.00614,0.00017,75.28908,0.0,0.0,0.0,0.0,0.0,0
142,7.1,1,0.28492,0.28501,0.28482,0.22891,-5.11615,-11.24796,7.78531,-0.01851,0.32461,1.25214,0.15281,0.06787,0.11034,0.00845,0.00022,75.47848,0.0,0.0,0.0,0.0,0.0,0
143,7.15,1,0.25901,0.25324,0.26478,0.23898,-5.23624,-10.22516,9.34127,-0.00307,0.32565,1.26293,0.13177,0.2377,0.18473,0.02729,0.00041,75.32955,0.0,0.0,0.0,0.0,0.0,0
144,7.2,1,0.10482,0.1412,0.06843,0.22537,-5.37079,-9.07739,10.29026,0.00079,0.34275,1.25917,0.581,0.59302,0.58701,0.04687,0.00066,74.72476,0.0,0.0,0.0,0.0,0.0,0
145,7.25,1,0.16756,0.18494,0.15018,0.21012,-4.15367,-7.54904,11.28125,0.01826,0.35635,1.2379,0.49816,0.4973,0.49773,0.02254,0.00026,75.46044,0.0,0.0,0.0,0.0,0.0,1
146,7.3,1,0.23857,0.25734,0.2198,0.22716,-4.98184,-7.0751,11.49079,-0.00361,0.36684,1.26194,0.32272,0.20784,0.26528,0.03884,0.0004,74.47121,0.0,0.0,0.0,0.0,0.0,0
147,7.35,1,0.2783,0.29637,0.26022,0.201,-6.5667,-6.43727,11.10682,-0.02546,0.36901,1.27774,0.20653,0.10442,0.15547,0.02993,0.00036,75.21356,0.0,0.0,0.0,0.0,0.0,0
148,7.4,1,0.29087,0.30335,0.27839,0.17926,-6.58306,-6.05792,10.49547,-0.02506,0.37357,1.26298,0.13998,0.08156,0.11077,0.02707,0.00048,76.25398,0.0,0.0,0.0,0.0,0.0,0
149,7.45,1,0.28558,0.29254,0.27862,0.12921,-6.56024,-5.78893,9.38977,-0.02924,0.38363,1.25634,0.15415,0.12123,0.13769,0.0076,0.00023,75.97876,0.0,0.0,0.0,0.0,0.0,0
150,7.5,1,0.28381,0.29532,0.2723,0.04214,-6.48853,-5.5404,8.62597,-0.0289,0.38196,1.26564,0.14715,0.11517,0.13116,0.0011,0.00013,76.53758,0.14146,218.0,157.0,26.0,52.0,1
151,7.55,1,0.28579,0.29724,0.27435,0.01714,-5.71507,-4.97837,7.73438,-0.02736,0.38799,1.2657,0.12249,0.1008,0.11165,0.00088,0.00016,76.36238,0.14146,218.0,157.0,26.0,52.0,0
152,7.6,1,0.28399,0.29572,0.27226,0.0087,-4.73606,-4.68641,6.72317,-0.0179,0.38415,1.26402,0.12098,0.08404,0.10251,0.00049,0.0001,77.72557,0.14146,218.0,157.0,26.0,52.0,0
153,7.65,1,0.27637,0.27638,0.27636,0.01553,-2.85727,-4.54912,5.29499,0.00563,0.39291,1.26257,0.14217,0.1098,0.12598,0.00033,9e-05,77.7897,0.14146,218.0,157.0,26.0,52.0,0
154,7.7,1,0.27811,0.27728,0.27893,0.01518,-1.96135,-4.39544,4.57471,0.01182,0.39232,1.2578,0.15287,0.10677,0.12982,0.00032,0.0001,77.9052,0.14146,218.0,157.0,26.0,52.0,0
155,7.75,1,0.29385,0.28956,0.29815,0.00858,-1.3507,-5.12968,3.93329,0.00858,0.37591,1.25914,0.12694,0.0957,0.11132,0.00052,0.00011,78.20043,0.0,0.0,0.0,0.0,0.0,1
156,7.8,1,0.32088,0.31546,0.3263,0.00338,-1.05258,-5.92065,4.11855,0.00864,0.37029,1.24758,0.07755,0.06058,0.06907,0.00063,0.0001,77.46687,0.0,0.0,0.0,0.0,0.0,0
157,7.85,1,0.32933,0.32724,0.33142,0.00307,-2.18632,-7.41856,5.02928,-0.00531,0.36724,1.2573,0.069,0.0537,0.06135,0.00054,0.0001,76.86917,0.0,0.0,0.0,0.0,0.0,0
158,7.9,1,0.32288,0.32247,0.32329,0.0018,-2.67284,-7.9919,5.46445,-0.00077,0.35947,1.25833,0.07185,0.04992,0.06088,0.00083,0.00014,77.12977,0.0,0.0,0.0,0.0,0.0,0
159,7.95,1,0.31518,0.31444,0.31591,0.0041,-3.05412,-8.4541,6.45978,0.00289,0.35284,1.26578,0.07592,0.06377,0.06984,0.00106,0.00023,76.33427,0.0,0.0,0.0,0.0,0.0,0
160,8.0,1,0.31275,0.31189,0.3136,0.00508,-2.95482,-8.81368,7.22047,0.00924,0.34212,1.26443,0.08112,0.0622,0.07166,0.00147,0.00031,76.49021,0.0,0.0,0.0,0.0,0.0,1
161,8.05,1,0.31111,0.31225,0.30997,0.00369,-3.133,-9.92067,8.2098,0.00732,0.33013,1.25992,0.09154,0.05342,0.07248,0.00144,0.00026,76.63321,0.0,0.0,0.0,0.0,0.0,0
162,8.1,1,0.30716,0.30445,0.30988,0.00263,-3.28103,-10.91464,9.24309,0.01074,0.32203,1.25147,0.1068,0.05904,0.08292,0.00086,0.00014,76.16146,0.0,0.0,0.0,0.0,0.0,0
163,8.15,1,0.2913,0.29097,0.29163,0.00306,-3.78462,-11.44262,10.84143,0.01287,0.31079,1.25049,0.15178,0.10164,0.12671,0.00073,0.0001,75.90585,0.0,0.0,0.0,0.0,0.0,0
164,8.2,1,0.28764,0.28653,0.28875,0.0031,-4.29538,-12.42841,12.12283,0.00662,0.29832,1.24444,0.14298,0.11686,0.12992,0.00065,8e-05,76.3406,0.0,0.0,0.0,0.0,0.0,0
165,8.25,1,0.24163,0.21951,0.26374,0.00345,-4.93484,-13.07198,13.83841,0.01662,0.29865,1.24549,0.21272,0.33297,0.27284,0.00054,9e-05,72.97827,0.0,0.0,0.0,0.0,0.0,1
166,8.3,1,0.03321,0.04354,0.02288,0.0056,-5.72049,-13.26064,14.07008,-0.00208,0.28353,1.23662,0.82142,0.79813,0.80977,0.00087,0.00018,73.83335,0.0,0.0,0.0,0.0,0.0,0
167,8.35,1,0.01356,0.02268,0.00444,0.00639,-6.07216,-13.03041,14.78026,-0.00335,0.28817,1.23584,0.82724,0.77725,0.80224,0.0008,0.00013,74.24501,0.0,0.0,0.0,0.0,0.0,0
168,8.4,1,0.1746,0.22231,0.12688,0.00566,-7.54691,-11.09457,16.23464,-0.00526,0.32992,1.25388,0.55319,0.36105,0.45712,0.00058,7e-05,74.01699,0.0,0.0,0.0,0.0,0.0,0
169,8.45,1,0.24212,0.28313,0.20112,0.00577,-8.25856,-10.14422,16.54566,-0.00378,0.34535,1.26242,0.33533,0.17125,0.25329,0.0004,4e-05,74.94521,0.0,0.0,0.0,0.0,0.0,0
170,8.5,1,0.27995,0.30403,0.25586,0.00519,-8.49142,-9.40937,16.15651,-0.00949,0.35455,1.26501,0.19197,0.11693,0.15445,0.00029,3e-05,75.12911,0.0,0.0,0.0,0.0,0.0,1
171,8.55,1,0.29464,0.31155,0.27772,0.00471,-8.36407,-9.03561,15.86719,-0.01018,0.35796,1.26686,0.13809,0.10005,0.11907,0.00031,4e-05,75.45869,0.0,0.0,0.0,0.0,0.0,0
172,8.6,1,0.29678,0.30403,0.28954,0.00593,-8.10353,-8.37562,15.32291,-0.007,0.36788,1.26625,0.11198,0.11009,0.11104,0.00035,4e-05,75.37716,0.0,0.0,0.0,0.0,0.0,0
173,8.65,1,0.3009,0.3067,0.2951,0.00564,-7.7369,-7.82035,15.02376,-0.00891,0.37148,1.26606,0.09502,0.1003,0.09766,0.00044,5e-05,75.15416,0.0,0.0,0.0,0.0,0.0,0
174,8.7,1,0.30169,0.30848,0.29491,0.00549,-7.66926,-7.82866,14.75894,-0.01221,0.36981,1.26825,0.09613,0.09341,0.09477,0.00046,6e-05,75.83168,0.0,0.0,0.0,0.0,0.0,0
175,8.75,1,0.30315,0.31121,0.29509,0.00547,-7.53669,-7.76256,14.63965,-0.01079,0.36851,1.27071,0.09391,0.08757,0.09074,0.00044,6e-05,75.93149,0.0,0.0,0.0,0.0,0.0,1
176,8.8,1,0.30958,0.32082,0.29833,0.00564,-7.61856,-7.92466,14.77676,-0.01149,0.36683,1.27634,0.09268,0.06876,0.08072,0.00044,7e-05,75.9654,0.0,0.0,0.0,0.0,0.0,0
177,8.85,1,0.31521,0.3278,0.30263,0.00575,-7.63218,-7.96877,14.9632,-0.00987,0.36568,1.27546,0.08879,0.06035,0.07457,0.00044,6e-05,76.04959,0.0,0.0,0.0,0.0,0.0,0
178,8.9,1,0.31685,0.32804,0.30566,0.00407,-8.42558,-8.28287,15.3816,-0.02065,0.36699,1.27886,0.09394,0.07805,0.086,0.00035,5e-05,75.71811,0.0,0.0,0.0,0.0,0.0,0
179,8.95,1,0.3202,0.33212,0.30827,0.00399,-8.86438,-8.31346,15.75028,-0.02146,0.36417,1.28249,0.09178,0.07462,0.0832,0.00038,5e-05,75.79992,0.0,0.0,0.0,0.0,0.0,0
180,9.0,1,0.33435,0.34797,0.32073,0.00519,-10.92282,-8.93416,16.29506,-0.04907,0.37295,1.28279,0.0674,0.06124,0.06432,0.00026,3e-05,74.63987,0.0,0.0,0.0,0.0,0.0,1
181,9.05,1,0.34533,0.36061,0.33005,0.00517,-12.5479,-9.40155,16.40992,-0.07453,0.37475,1.30036,0.05305,0.05528,0.05416,0.00025,3e-05,74.87471,0.0,0.0,0.0,0.0,0.0,0
182,9.1,1,0.35684,0.37281,0.34087,0.00416,-14.77462,-9.93593,17.21016,-0.08922,0.39417,1.32839,0.04379,0.04539,0.04459,0.00026,3e-05,73.12332,0.0,0.0,0.0,0.0,0.0,0
183,9.15,1,0.35659,0.37444,0.33874,0.004,-15.59139,-10.34505,17.48132,-0.09783,0.39697,1.33365,0.0465,0.04701,0.04676,0.00024,2e-05,72.45355,0.0,0.0,0.0,0.0,0.0,0
184,9.2,1,0.36953,0.38774,0.35133,0.00364,-17.55689,-10.68267,17.95442,-0.12508,0.40499,1.34891,0.03287,0.03689,0.03488,0.00024,2e-05,72.10605,0.0,0.0,0.0,0.0,0.0,0
185,9.25,1,0.36104,0.37897,0.34311,0.00325,-17.88772,-10.52978,18.41982,-0.12427,0.41074,1.34894,0.04358,0.04549,0.04454,0.00018,2e-05,71.3246,0.0,0.0,0.0,0.0,0.0,1
186,9.3,1,0.3549,0.37436,0.33543,0.00314,-18.18252,-10.29006,18.66844,-0.12083,0.41251,1.34388,0.04729,0.04297,0.04513,0.00017,2e-05,71.67606,0.0,0.0,0.0,0.0,0.0,0
187,9.35,1,0.36455,0.3857,0.3434,0.0036,-18.17827,-10.22731,18.91709,-0.11954,0.41384,1.339,0.04196,0.03571,0.03883,0.00016,2e-05,71.41314,0.0,0.0,0.0,0.0,0.0,0
188,9.4,1,0.37187,0.39432,0.34942,0.00275,-18.20341,-10.30234,19.10579,-0.11951,0.41487,1.35189,0.03787,0.03568,0.03677,0.00018,2e-05,70.89329,0.0,0.0,0.0,0.0,0.0,0
189,9.45,1,0.37384,0.39561,0.35208,0.00302,-18.25568,-10.28751,19.0665,-0.12069,0.41724,1.34908,0.03567,0.03536,0.03552,0.0002,2e-05,70.38067,0.0,0.0,0.0,0.0,0.0,0
190,9.5,1,0.37519,0.39693,0.35344,0.00339,-18.38715,-10.22061,19.13323,-0.11944,0.41537,1.34834,0.03516,0.03592,0.03554,0.00015,1e-05,70.85264,0.0,0.0,0.0,0.0,0.0,1
191,9.55,1,0.37451,0.39693,0.35209,0.00323,-18.33896,-10.45823,19.19941,-0.11614,0.41272,1.34385,0.03421,0.03443,0.03432,0.00016,2e-05,70.88011,0.0,0.0,0.0,0.0,0.0,0
192,9.6,1,0.37194,0.39317,0.3507,0.00318,-18.22909,-10.42995,19.13011,-0.11541,0.41141,1.34243,0.03509,0.03674,0.03591,0.00016,2e-05,71.05743,0.0,0.0,0.0,0.0,0.0,0
193,9.65,1,0.36977,0.39131,0.34824,0.00272,-18.16362,-10.42685,19.06869,-0.11408,0.4102,1.33822,0.03974,0.03802,0.03888,0.00016,2e-05,71.02706,0.0,0.0,0.0,0.0,0.0,0
194,9.7,1,0.36938,0.39263,0.34614,0.00282,-18.06559,-10.3158,19.08441,-0.11353,0.41003,1.33288,0.04144,0.03827,0.03986,0.00016,2e-05,70.98922,0.0,0.0,0.0,0.0,0.0,0
195,9.75,1,0.36355,0.38283,0.34427,0.00259,-17.99521,-10.39024,19.06209,-0.11662,0.41116,1.33595,0.03841,0.04225,0.04033,0.00017,2e-05,70.90943,0.0,0.0,0.0,0.0,0.0,1
196,9.8,1,0.34755,0.37259,0.32251,0.00271,-17.80046,-10.41864,18.95541,-0.11643,0.40918,1.33736,0.06397,0.04632,0.05515,0.00019,2e-05,70.93472,0.0,0.0,0.0,0.0,0.0,0
197,9.85,1,0.33746,0.36096,0.31396,0.00234,-17.46959,-10.54199,18.88579,-0.11446,0.40817,1.33829,0.07681,0.05643,0.06662,0.00019,2e-05,71.10249,0.0,0.0,0.0,0.0,0.0,0
198,9.9,1,0.33032,0.35512,0.30551,0.00289,-17.03949,-10.32415,18.63405,-0.11107,0.40364,1.34014,0.09327,0.06401,0.07864,0.00022,3e-05,71.58544,0.0,0.0,0.0,0.0,0.0,0
199,9.95,1,0.32031,0.34391,0.2967,0.00338,-16.44774,-9.87159,18.32537,-0.10461,0.40077,1.33596,0.10999,0.07786,0.09392,0.00026,3e-05,71.84969,0.0,0.0,0.0,0.0,0.0,0
200,10.0,1,0.23777,0.26238,0.21317,0.0041,-14.47941,-8.45223,17.2964,-0.06006,0.39151,1.30575,0.3103,0.24266,0.27648,0.00042,7e-05,71.1806,0.0,0.0,0.0,0.0,0.0,1
201,10.05,1,0.09042,0.12509,0.05575,0.00603,-13.38307,-7.43631,16.0857,-0.05889,0.37591,1.29028,0.70081,0.5703,0.63555,0.00044,6e-05,73.00175,0.0,0.0,0.0,0.0,0.0,0
202,10.1,1,0.08577,0.09795,0.07359,0.00684,-9.59571,-6.12952,13.85335,-0.03074,0.38153,1.27255,0.61659,0.61357,0.61508,0.00051,0.0001,73.80358,0.0,0.0,0.0,0.0,0.0,0
203,10.15,1,0.1556,0.21293,0.09827,0.00588,-7.91671,-6.31392,12.70395,-0.02693,0.38264,1.27296,0.56813,0.35047,0.4593,0.00037,9e-05,73.18267,0.0,0.0,0.0,0.0,0.0,0
204,10.2,1,0.24051,0.26772,0.2133,0.00643,-4.76712,-7.37276,10.83932,0.00117,0.36366,1.26047,0.32508,0.17004,0.24756,0.00041,0.0001,74.13343,0.0,0.0,0.0,0.0,0.0,0
205,10.25,1,0.27093,0.281,0.26085,0.00485,-3.06988,-8.40004,9.87922,0.01434,0.34456,1.25006,0.23265,0.13368,0.18317,0.0003,7e-05,75.30595,0.0,0.0,0.0,0.0,0.0,1
206,10.3,1,0.28219,0.28514,0.27923,0.00377,-1.62701,-9.87728,8.83528,0.02149,0.33028,1.24209,0.16087,0.10523,0.13305,0.00028,8e-05,75.40411,0.0,0.0,0.0,0.0,0.0,0
207,10.35,1,0.27548,0.27662,0.27435,0.00405,-0.89691,-10.39144,8.66673,0.02672,0.32359,1.24755,0.17719,0.15543,0.16631,0.00031,8e-05,75.22566,0.0,0.0,0.0,0.0,0.0,0
208,10.4,1,0.27772,0.28741,0.26804,0.00298,-1.01279,-9.06824,8.42907,0.02307,0.3423,1.24948,0.16613,0.13679,0.15146,0.00033,8e-05,75.3471,0.0,0.0,0.0,0.0,0.0,0
209,10.45,1,0.28037,0.29691,0.26383,0.00362,-1.23864,-8.35793,8.50298,0.02065,0.34877,1.25095,0.16217,0.10956,0.13587,0.00037,9e-05,75.3527,0.0,0.0,0.0,0.0,0.0,0
210,10.5,1,0.28298,0.29865,0.26731,0.00304,-1.5758,-8.11705,8.5518,0.01481,0.34754,1.25092,0.15616,0.10172,0.12894,0.00032,7e-05,75.58224,0.0,0.0,0.0,0.0,0.0,1
211,10.55,1,0.28863,0.29849,0.27878,0.00384,-2.02828,-8.16063,8.92486,0.01228,0.35088,1.25402,0.13996,0.10613,0.12304,0.00036,8e-05,75.38247,0.0,0.0,0.0,0.0,0.0,0
212,10.6,1,0.29528,0.30207,0.28849,0.0042,-2.22121,-8.13427,9.04399,0.0092,0.35214,1.25797,0.11012,0.09871,0.10441,0.00042,0.0001,75.28756,0.0,0.0,0.0,0.0,0.0,0
213,10.65,1,0.29906,0.30298,0.29514,0.0049,-2.48686,-8.09596,9.14803,0.00617,0.35134,1.25865,0.10872,0.09435,0.10153,0.00041,9e-05,75.57081,0.0,0.0,0.0,0.0,0.0,0
214,10.7,1,0.30332,0.31208,0.29457,0.00476,-3.00394,-7.78065,9.26536,-0.00125,0.35553,1.2602,0.10515,0.08377,0.09446,0.00047,0.0001,75.35349,0.0,0.0,0.0,0.0,0.0,0
215,10.75,1,0.30272,0.31215,0.29328,0.00439,-3.12581,-7.54766,9.55959,0.00136,0.35945,1.26206,0.11377,0.08918,0.10148,0.00043,9e-05,75.12936,0.0,0.0,0.0,0.0,0.0,1
216,10.8,1,0.30826,0.31628,0.30024,0.01282,3.10455,-10.15178,9.60268,0.04484,0.35696,1.24248,0.06769,0.07849,0.07309,0.00107,0.00018,74.91499,0.0,0.0,0.0,0.0,0.0,0
217,10.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
218,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
219,10.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
221,11.05,1,0.04646,0.06599,0.02693,0.16738,-0.76086,10.50287,0.13768,-0.00378,0.48509,1.21876,0.69658,0.58906,0.64282,0.16,0.00666,82.70034,0.0,0.0,0.0,0.0,0.0,0
222,11.1,1,0.03878,0.05134,0.02622,0.15814,0.07117,11.15794,0.4099,0.01798,0.49108,1.20667,0.66699,0.62836,0.64767,0.13827,0.00793,83.37709,0.0,0.0,0.0,0.0,0.0,0
223,11.15,1,0.04021,0.04976,0.03067,0.16326,1.33786,11.99643,0.79806,0.0431,0.49394,1.19726,0.67839,0.64833,0.66336,0.16898,0.01012,82.78105,0.0,0.0,0.0,0.0,0.0,0
224,11.2,1,0.04535,0.05462,0.03608,0.15165,2.06945,12.58089,1.14772,0.05271,0.4969,1.18722,0.64275,0.62818,0.63546,0.19594,0.01734,82.02817,0.0,0.0,0.0,0.0,0.0,0
225,11.25,1,0.03826,0.03998,0.03654,0.11837,3.2709,13.75411,1.52637,0.05574,0.48948,1.17245,0.66884,0.68671,0.67777,0.11601,0.01778,82.14329,0.07436,213.0,161.0,55.0,136.0,1
226,11.3,1,0.03774,0.03685,0.03862,0.06062,4.06564,14.1555,1.47799,0.0568,0.49797,1.16655,0.66103,0.68092,0.67097,0.02091,0.00776,81.48007,0.07436,213.0,161.0,55.0,136.0,0
227,11.35,1,0.03954,0.03926,0.03983,0.01359,4.06514,14.91741,1.48815,0.05106,0.49931,1.1575,0.65591,0.69617,0.67604,0.0053,0.00313,82.44129,0.07436,213.0,161.0,55.0,136.0,0
228,11.4,1,0.04048,0.03933,0.04163,0.00702,3.98361,15.62694,1.22604,0.04719,0.50017,1.14723,0.65824,0.68264,0.67044,0.00423,0.00244,82.58902,0.07436,213.0,161.0,55.0,136.0,0
229,11.45,1,0.04273,0.04025,0.04521,0.0092,4.12328,15.68675,0.83545,0.05091,0.50383,1.14093,0.65281,0.67737,0.66509,0.00339,0.00159,83.03464,0.07436,213.0,161.0,55.0,136.0,0
230,11.5,1,0.04226,0.0418,0.04272,0.00632,4.50695,15.76399,0.81147,0.05473,0.49996,1.1367,0.64618,0.68976,0.66797,0.00309,0.00145,83.61708,0.12774,208.0,180.0,22.0,52.0,1
231,11.55,1,0.04526,0.04396,0.04656,0.00347,5.34428,16.48632,0.93741,0.07252,0.50618,1.12504,0.59931,0.66739,0.63335,0.00181,0.00083,82.8651,0.12774,208.0,180.0,22.0,52.0,0
232,11.6,1,0.03865,0.04094,0.03637,0.00617,5.51039,16.83231,0.97567,0.07159,0.49651,1.1283,0.6356,0.67535,0.65548,0.00201,0.00089,84.25768,0.12774,208.0,180.0,22.0,52.0,0
233,11.65,1,0.03879,0.04132,0.03626,0.01402,5.4324,16.5196,0.94091,0.07009,0.49193,1.13557,0.63887,0.67038,0.65463,0.00258,0.00115,84.67625,0.12774,208.0,180.0,22.0,52.0,0
234,11.7,1,0.03949,0.04227,0.03671,0.00543,5.35639,16.38009,0.73772,0.06593,0.48902,1.12968,0.65524,0.68891,0.67207,0.00188,0.00103,84.33974,0.12774,208.0,180.0,22.0,52.0,0
235,11.75,1,0.03872,0.04069,0.03675,0.00575,5.78376,16.35505,0.87681,0.07765,0.50011,1.14288,0.61464,0.67813,0.64639,0.00216,0.00151,83.95092,0.0,0.0,0.0,0.0,0.0,1
236,11.8,1,0.03716,0.0394,0.03491,0.00195,6.44466,16.0308,0.26415,0.07348,0.50006,1.1538,0.62307,0.67241,0.64774,0.00227,0.00156,83.20567,0.0,0.0,0.0,0.0,0.0,0
237,11.85,1,0.0391,0.04332,0.03489,0.0028,8.17354,14.74674,-0.97018,0.0816,0.49784,1.17512,0.62621,0.65689,0.64155,0.00231,0.00155,81.96174,0.0,0.0,0.0,0.0,0.0,0
238,11.9,1,0.03556,0.03787,0.03326,0.00418,8.96223,13.95678,-1.8805,0.08001,0.49366,1.19841,0.6538,0.70114,0.67747,0.00217,0.00148,81.3605,0.0,0.0,0.0,0.0,0.0,0
239,11.95,1,0.06183,0.06883,0.05483,0.00366,9.97327,10.75954,-3.2605,0.07846,0.4858,1.22595,0.64411,0.64524,0.64467,0.00153,0.0009,79.5051,0.0,0.0,0.0,0.0,0.0,0
240,12.0,1,0.05161,0.05921,0.04402,0.00441,9.8905,8.32802,-3.56647,0.07533,0.47147,1.24007,0.68244,0.67345,0.67794,0.00114,0.00059,79.37623,0.0,0.0,0.0,0.0,0.0,1
241,12.05,1,0.02515,0.02708,0.02322,0.00525,8.15362,2.47895,-2.92603,0.07775,0.42122,1.25529,0.72279,0.73364,0.72821,0.001,0.00046,80.04096,0.0,0.0,0.0,0.0,0.0,0
242,12.1,1,0.01662,0.02487,0.00836,0.0038,8.05453,-0.29861,-2.24801,0.08397,0.40234,1.26747,0.76108,0.73705,0.74906,0.00078,0.00034,80.77602,0.0,0.0,0.0,0.0,0.0,0
243,12.15,1,0.21103,0.20478,0.21729,0.00421,6.75507,-4.7714,-0.5238,0.07981,0.38705,1.25025,0.33851,0.29821,0.31836,0.0005,0.00012,76.94592,0.0,0.0,0.0,0.0,0.0,0
244,12.2,1,0.26688,0.26538,0.26838,0.00254,5.34976,-6.7455,0.72848,0.07402,0.37469,1.25466,0.19449,0.11795,0.15622,0.00068,0.00021,77.52321,0.0,0.0,0.0,0.0,0.0,0
245,12.25,1,0.28267,0.28024,0.28511,0.00228,1.71065,-8.89709,2.09461,0.03878,0.34702,1.23434,0.16646,0.08829,0.12738,0.00033,6e-05,77.99532,0.0,0.0,0.0,0.0,0.0,1
246,12.3,1,0.29255,0.29432,0.29079,0.00349,0.15859,-10.17846,3.05784,0.01871,0.34064,1.23482,0.14878,0.08775,0.11826,0.00024,5e-05,76.77813,0.0,0.0,0.0,0.0,0.0,0
