frame_id,timestamp,face_found,ear,ear_left,ear_right,mar,yaw,pitch,roll,nose_offset_x,nose_offset_y,face_ratio,blink_left,blink_right,blink,jaw_open,mouth_close,face_scale,phone_conf,phone_x,phone_y,phone_w,phone_h,phone_fresh
78,3.9,1,0.03417,0.02749,0.04084,0.00186,3.1507,-10.30978,0.97735,0.04113,0.33219,1.21651,0.76961,0.6749,0.72225,0.02075,0.00496,68.01718,0.0,0.0,0.0,0.0,0.0,0
79,3.95,1,0.03543,0.02607,0.0448,0.00204,3.16411,-10.37326,0.97252,0.04165,0.32877,1.21463,0.76796,0.69472,0.73134,0.01887,0.00423,68.22455,0.0,0.0,0.0,0.0,0.0,0
80,4.0,1,0.03463,0.02497,0.04429,0.00221,3.09708,-10.24132,1.02707,0.04043,0.3302,1.21383,0.76584,0.69756,0.7317,0.01977,0.00435,68.31288,0.0,0.0,0.0,0.0,0.0,1
81,4.05,1,0.04618,0.03631,0.05605,0.00267,3.05992,-10.1178,1.12445,0.04167,0.33616,1.21818,0.75066,0.677,0.71383,0.02274,0.00465,67.95478,0.0,0.0,0.0,0.0,0.0,0
82,4.1,1,0.05217,0.03834,0.066,0.00307,2.9834,-10.03723,1.01538,0.04025,0.33623,1.21925,0.74315,0.66668,0.70491,0.02421,0.00492,67.94932,0.0,0.0,0.0,0.0,0.0,0
83,4.15,1,0.0489,0.03841,0.0594,0.00431,2.7294,-9.73125,1.10012,0.03753,0.33451,1.22455,0.76142,0.689,0.72521,0.02192,0.00489,67.98602,0.0,0.0,0.0,0.0,0.0,0
84,4.2,1,0.0548,0.03994,0.06966,0.00272,2.63294,-9.76756,0.9278,0.03545,0.33711,1.22726,0.74645,0.68151,0.71398,0.02079,0.00451,67.91846,0.0,0.0,0.0,0.0,0.0,0
85,4.25,1,0.06506,0.05411,0.07602,0.0022,2.51742,-9.65881,0.87118,0.03355,0.33712,1.23339,0.74412,0.66715,0.70564,0.01984,0.00452,67.82026,0.0,0.0,0.0,0.0,0.0,1
86,4.3,1,0.14196,0.12482,0.1591,0.00287,2.66637,-10.06473,1.07667,0.03958,0.35711,1.23004,0.48767,0.44072,0.4642,0.03792,0.00998,64.96202,0.0,0.0,0.0,0.0,0.0,0
87,4.35,1,0.12263,0.10837,0.13689,0.00151,2.85094,-10.42848,1.25078,0.04023,0.35492,1.22461,0.54593,0.46542,0.50567,0.0377,0.01028,64.6376,0.0,0.0,0.0,0.0,0.0,0
88,4.4,1,0.09353,0.08461,0.10245,0.00191,3.16071,-11.16357,1.16251,0.03911,0.34332,1.2178,0.63483,0.51664,0.57574,0.03625,0.00849,65.19184,0.0,0.0,0.0,0.0,0.0,0
89,4.45,1,0.07993,0.07355,0.0863,0.00156,3.17837,-11.53868,1.13674,0.03871,0.3368,1.21556,0.66975,0.55259,0.61117,0.03457,0.00791,65.61982,0.0,0.0,0.0,0.0,0.0,0
90,4.5,1,0.0811,0.07338,0.08882,0.00223,3.08315,-11.69273,1.098,0.0372,0.335,1.21462,0.66519,0.5586,0.6119,0.03337,0.00727,65.75349,0.0,0.0,0.0,0.0,0.0,1
91,4.55,1,0.08022,0.07252,0.08793,0.00223,3.08303,-11.69262,1.08078,0.03632,0.33474,1.21426,0.67068,0.56884,0.61976,0.03255,0.00684,65.73778,0.0,0.0,0.0,0.0,0.0,0
92,4.6,1,0.07731,0.07136,0.08326,0.00262,3.06222,-11.75151,1.05669,0.03435,0.33372,1.21626,0.67538,0.57903,0.6272,0.03108,0.00705,65.88225,0.0,0.0,0.0,0.0,0.0,0
93,4.65,1,0.07989,0.07081,0.08897,0.00271,3.0495,-11.74485,1.05509,0.03427,0.33275,1.21641,0.66664,0.58399,0.62532,0.03,0.00689,65.88717,0.0,0.0,0.0,0.0,0.0,0
94,4.7,1,0.07728,0.06522,0.08934,0.00265,3.05527,-11.72668,1.07135,0.03433,0.33251,1.21712,0.66971,0.60003,0.63487,0.02811,0.00658,65.92615,0.0,0.0,0.0,0.0,0.0,0
95,4.75,1,0.07684,0.06567,0.08801,0.00272,3.05338,-11.73001,1.1009,0.03454,0.33274,1.21841,0.67667,0.5974,0.63703,0.02832,0.00649,65.92008,0.0,0.0,0.0,0.0,0.0,1
96,4.8,1,0.07348,0.06271,0.08424,0.00279,3.04318,-11.67355,1.11812,0.03572,0.33271,1.21746,0.6866,0.60041,0.64351,0.02834,0.00657,65.85484,0.0,0.0,0.0,0.0,0.0,0
97,4.85,1,0.07069,0.06037,0.081,0.00268,3.06542,-11.60574,1.13241,0.0365,0.33157,1.21578,0.68842,0.60206,0.64524,0.02771,0.00651,66.05898,0.0,0.0,0.0,0.0,0.0,0
98,4.9,1,0.06685,0.05793,0.07578,0.0028,3.08465,-11.60089,1.12136,0.03625,0.3292,1.2145,0.69794,0.60977,0.65385,0.02706,0.00619,66.33039,0.0,0.0,0.0,0.0,0.0,0
99,4.95,1,0.06638,0.05708,0.07568,0.00277,3.07089,-11.67153,1.17189,0.03656,0.32842,1.21594,0.70018,0.61381,0.657,0.0274,0.00633,66.36605,0.0,0.0,0.0,0.0,0.0,0
100,5.0,1,0.06263,0.04878,0.07648,0.00288,3.0073,-11.87465,1.26285,0.03807,0.32496,1.21704,0.70297,0.63587,0.66942,0.02712,0.00603,66.48168,0.0,0.0,0.0,0.0,0.0,1
101,5.05,1,0.06069,0.04722,0.07416,0.00289,2.97108,-11.8569,1.26943,0.0379,0.32256,1.21674,0.71118,0.63802,0.6746,0.02657,0.00588,66.59922,0.0,0.0,0.0,0.0,0.0,0
102,5.1,1,0.06436,0.04993,0.07878,0.00287,2.95985,-11.89892,1.22573,0.0377,0.32168,1.21568,0.70526,0.6359,0.67058,0.02634,0.00575,66.54087,0.0,0.0,0.0,0.0,0.0,0
103,5.15,1,0.0638,0.04945,0.07815,0.00296,2.93614,-11.89541,1.19612,0.03704,0.31963,1.21507,0.7092,0.6441,0.67665,0.02517,0.00535,66.68061,0.0,0.0,0.0,0.0,0.0,0
104,5.2,1,0.06625,0.05362,0.07889,0.00286,2.96859,-11.83107,1.19083,0.03798,0.32125,1.21566,0.70848,0.64395,0.67621,0.02458,0.00483,66.72164,0.0,0.0,0.0,0.0,0.0,0
105,5.25,1,0.05986,0.05407,0.06564,0.00343,2.94761,-11.77309,1.12675,0.03573,0.31979,1.21441,0.73314,0.64516,0.68915,0.02446,0.00447,67.21793,0.0,0.0,0.0,0.0,0.0,1
106,5.3,1,0.05088,0.04899,0.05277,0.00213,3.12479,-11.63749,1.03144,0.04023,0.31708,1.21676,0.75931,0.66746,0.71338,0.0205,0.0034,67.82235,0.0,0.0,0.0,0.0,0.0,0
107,5.35,1,0.05164,0.04737,0.05592,0.002,3.3698,-11.37457,0.98621,0.04683,0.32058,1.21724,0.75353,0.66515,0.70934,0.01919,0.00308,67.87892,0.0,0.0,0.0,0.0,0.0,0
108,5.4,1,0.05841,0.04795,0.06887,0.00194,3.33483,-11.33742,0.94845,0.04516,0.32232,1.21668,0.74058,0.66431,0.70244,0.0209,0.0038,67.43632,0.0,0.0,0.0,0.0,0.0,0
109,5.45,1,0.06678,0.0526,0.08095,0.00195,3.43734,-11.40411,0.86805,0.04748,0.32118,1.21718,0.72589,0.65787,0.69188,0.01929,0.0036,67.32791,0.0,0.0,0.0,0.0,0.0,0
110,5.5,1,0.06398,0.0518,0.07616,0.00191,3.46183,-11.29894,0.77955,0.04311,0.32477,1.2165,0.72818,0.65403,0.69111,0.02005,0.00381,67.21538,0.0,0.0,0.0,0.0,0.0,1
111,5.55,1,0.0665,0.05504,0.07796,0.00194,3.4928,-11.32853,0.73313,0.04178,0.32832,1.21673,0.71897,0.64557,0.68227,0.02262,0.00446,66.76743,0.0,0.0,0.0,0.0,0.0,0
112,5.6,1,0.06589,0.05415,0.07763,0.00145,3.49282,-11.36999,0.71734,0.04205,0.32746,1.21859,0.71685,0.6463,0.68158,0.02179,0.00451,66.7733,0.0,0.0,0.0,0.0,0.0,0
113,5.65,1,0.06116,0.05456,0.06775,0.0012,3.49392,-11.3618,0.68303,0.04201,0.32614,1.21745,0.73739,0.64614,0.69176,0.02106,0.00431,66.81683,0.0,0.0,0.0,0.0,0.0,0
114,5.7,1,0.06017,0.05404,0.0663,0.00138,3.46025,-11.08622,0.75277,0.04155,0.32806,1.21964,0.73401,0.6602,0.6971,0.0217,0.00414,66.89698,0.0,0.0,0.0,0.0,0.0,0
115,5.75,1,0.06142,0.0534,0.06944,0.00177,3.32336,-10.9766,0.77284,0.0365,0.32811,1.2182,0.72772,0.66589,0.6968,0.02309,0.00421,66.91352,0.0,0.0,0.0,0.0,0.0,1
116,5.8,1,0.06147,0.05385,0.06909,0.00232,3.25815,-10.77898,0.87703,0.03537,0.3291,1.2151,0.72462,0.67427,0.69944,0.02403,0.00411,67.02688,0.0,0.0,0.0,0.0,0.0,0
117,5.85,1,0.05924,0.04983,0.06864,0.00269,3.22603,-10.58821,0.91987,0.03535,0.33295,1.21835,0.71967,0.67128,0.69547,0.02505,0.00501,67.10246,0.0,0.0,0.0,0.0,0.0,0
118,5.9,1,0.04834,0.04058,0.05609,0.00245,3.22664,-10.47251,0.83469,0.03557,0.33902,1.22044,0.73467,0.66836,0.70151,0.0261,0.00553,67.27213,0.0,0.0,0.0,0.0,0.0,0
119,5.95,1,0.04249,0.03985,0.04514,0.00202,3.19869,-10.50826,0.88513,0.03717,0.33652,1.21801,0.75323,0.65288,0.70306,0.02664,0.00574,67.2455,0.0,0.0,0.0,0.0,0.0,0
120,6.0,1,0.03654,0.03413,0.03895,0.00181,3.17652,-10.38114,0.92416,0.0392,0.33516,1.21615,0.76451,0.66158,0.71304,0.02241,0.00542,67.56135,0.0,0.0,0.0,0.0,0.0,1
121,6.05,1,0.03404,0.02745,0.04062,0.00184,3.15646,-10.31281,0.98012,0.04134,0.33194,1.21637,0.77,0.67464,0.72232,0.02065,0.00494,68.04287,0.0,0.0,0.0,0.0,0.0,0
122,6.1,1,0.0354,0.02645,0.04434,0.00203,3.17088,-10.38406,0.97583,0.04176,0.32869,1.21458,0.76863,0.69378,0.7312,0.01889,0.00423,68.21937,0.0,0.0,0.0,0.0,0.0,0
123,6.15,1,0.03461,0.02526,0.04395,0.00222,3.10371,-10.25448,1.02798,0.04048,0.33013,1.21374,0.76627,0.6968,0.73154,0.01978,0.00435,68.30648,0.0,0.0,0.0,0.0,0.0,0
